Process Key,Process Name,Location,Reference Product,Unit,ISIC Code,ISIC Division,ISIC Section,ISIC Description,LOCATION Code,UN Group,V_kg,Ri_kg,Rr_kg,Er_kg,W_kg,eta-_kg,eta+_kg,LFI_kg,CFI_kg,V_MJ,Ri_MJ,Rr_MJ,Er_MJ,W_MJ,eta-_MJ,eta+_MJ,LFI_MJ,CFI_MJ
"('ecoinvent-3.11-cutoff', 'e55d4f328f1c1905a7650c8c4efcd5f1')",potato production,CA-QC,potato,kilogram,0113,01,A,"Crop and animal production, hunting and related service activities",CA-QC,WEOG,280.4337066514041,0.2907161627080465,1.00431508713822,6.948139878260247,273.08120054608406,0.9727732194035384,0.02832833312356424,0.98586881335225,0.014681962911301291,1.4983085353628751,0.05441132555985338,0.013852932631624475,0.0,0.04592474641286962,0.029576968498089613,0.008921720511381976,0.4972671892204881,0.021982155284247712
"('ecoinvent-3.11-cutoff', '42436decf121d4adc587673edbe0d505')","market for land use change, perennial crop",CR,"land use change, perennial crop",hectare,0161,01,A,"Crop and animal production, hunting and related service activities",CR,GRULAC,1067.2159134319045,0.0,0.0,0.0,6079.548734472529,5.696643629424708,0.0,3.348321814712354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ecoinvent-3.11-cutoff', 'f23251d061c17c9bd35884fb0b68a86e')","market for residues, MSWI-WWT-SLF, waste bitumen",Europe without Switzerland,"residues, MSWI-WWT-SLF, waste bitumen",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",Europe without Switzerland,WEOG,345.63722778643,1.0466059948051747,0.005669327490886866,0.14655065168191383,345.83008530665387,0.9975373859655652,0.0004390743505763084,0.9972592398545679,0.0017289903035029603,2.0680039059213167,0.07423809062080831,0.047255825550093514,0.0,0.08057509248839917,0.03761250718567674,0.022059051043892778,0.5014790583598444,0.02835672075494034
"('ecoinvent-3.11-cutoff', '23070b96e444ee224c69db1d34274a4c')",market for pyridine,GLO,pyridine,kilogram,2011,20,C,Manufacture of chemicals and chemical products,GLO,Global,25685.118358191197,0.15073225432532183,1.1691961812523206,45.35475693204654,25564.151238448412,0.9952845402720673,0.0018113087680519948,0.9976393359200479,0.0009085886000117155,227.24422953123047,0.17331922858864843,1.0323954406837712,0.0,4.8230296237939605,0.021207816415643774,0.004539647209785502,0.5102228487215733,0.0026508830911413143
"('ecoinvent-3.11-cutoff', '63be823fc08d127892879003d47ecec6')",sulfur dichloride production,RER,sulfur dichloride,kilogram,2011,20,C,Manufacture of chemicals and chemical products,RER,Eastern Europe,4033.437396641692,0.1788112429764885,1.158939331802879,10.039235376526692,4019.1677520574976,0.9964179894460639,0.002776212245091652,0.9981868295945515,0.0014102712510261906,10.508264723810562,0.18541614635423226,1.3924666974338389,0.0,0.34656524272249584,0.032408414551570126,0.13021397536921078,0.5075347814435845,0.073776413516806
"('ecoinvent-3.11-cutoff', '5bbe83b0128dcc91041d014b706762b6')",market for residual fuels,GLO,residual fuels,kilogram,1920,19,C,Manufacture of coke and refined petroleum products,GLO,Global,812.5522558933294,0.007423133509386958,1.0166196375315388,0.6607422994278455,808.1414736152531,0.994562608106672,0.002064293836199545,0.9972767363066825,0.0010367146647533338,57.6134389050687,0.005055121794379088,0.04883457534226862,0.0,0.7919150066007433,0.013744111504051706,0.0008475503597768593,0.5068281885711862,0.0004676423607281638
"('ecoinvent-3.11-cutoff', '1e1bf43a2a500665268a4fd4a0c58a3c')","fatty alcohol production, from palm kernel oil",RER,fatty alcohol,kilogram,2011,20,C,Manufacture of chemicals and chemical products,RER,Eastern Europe,2829.314761044347,0.09614387518129722,1.0293098874528122,64.63996385216666,2750.8775972913727,0.9722439368945638,0.023209521680092333,0.9861049783602264,0.011621750927101769,17.200731050727104,0.6784758175735565,0.2230227652486383,0.0,1.3023769670859706,0.07284310633460196,0.012473862341402376,0.5174476741084799,0.025210810229522172
"('ecoinvent-3.11-cutoff', 'f86f4a1f672f92da80c0fa52cc64f82b')","electrode production, negative, Ni",GLO,"electrode, negative, Ni",kilogram,2720,27,C,Manufacture of electrical equipment,GLO,Global,147934.10393668397,0.2862208710221799,1.4299515356900196,804.4622641836205,147159.33708173022,0.9947608323189806,0.005447632662432372,0.9973794487682343,0.0027247837224722597,294.6266140731324,0.378464894199272,1.8200695940060754,0.0,5.155397000170812,0.017475621159531666,0.006169621215937189,0.5080963557012191,0.0037262654865152494
"('ecoinvent-3.11-cutoff', '8020794301bcd137a9f77b18ec87874e')","market for concrete, normal strength",IN,"concrete, normal strength",cubic meter,2395,23,C,Manufacture of other non-metallic mineral products,IN,Asia-Pacific,246796.43886048405,1.7359241443020252,3.615178772568048,461.33245288959665,243727.14054463376,0.9875564953319668,0.0018839184368681305,0.9937747307758243,0.000945476108593032,3517.940240906395,2.0886405038865012,9.81859564648424,0.0,39.786410075699585,0.01130286466847379,0.002789350876732145,0.5053547528787192,0.0016913548938837356
"('ecoinvent-3.11-cutoff', '04e5f8e41eb7beb09175d0f3cef36cd1')",market for cyclic N-compound,GLO,cyclic N-compound,kilogram,2021,20,C,Manufacture of chemicals and chemical products,GLO,Global,54960.878318742136,0.47306693256084936,1.3484919345221174,78.62325316163928,54788.55306789118,0.9968560031107868,0.001455054198631031,0.998423697922744,0.00073183073196495,235.84041978734106,1.3863596122432895,2.7626716552618173,0.0,3.937942791450623,0.016599908329984783,0.011645698947876277,0.5053779408582482,0.00874486278068229
"('ecoinvent-3.11-cutoff', 'e63a6a1b33ccf912d4e5294ad8cf5ec3')","barley grain production, Swiss integrated production, extensive",CH,"barley grain, Swiss integrated production",kilogram,0111,01,A,"Crop and animal production, hunting and related service activities",CH,WEOG,1074.7043684719745,0.010840574217315973,1.0095015995796746,61.940708231748346,1008.6825368538608,0.9385579810944195,0.058573852218204145,0.9692739470835433,0.029291969572768573,3.63981372402998,0.09852903827399781,0.03991988430454539,0.0,0.11492366748954,0.0307418754236199,0.010678497623888925,0.5021927669903439,0.018517419533410538
"('ecoinvent-3.11-cutoff', 'beec95627824e00c4f6b01a76bbfd382')",morpholine production,GLO,morpholine,kilogram,2011,20,C,Manufacture of chemicals and chemical products,GLO,Global,41527.26748285959,0.1596533274535539,1.1403537279708305,40.20131791161866,41440.868815514186,0.9979156348793534,0.0009955269201728202,0.9989558951760251,0.000499685723737972,176.79652361633478,0.20194326891546815,1.0830912166315334,0.0,2.7436475333818873,0.015500967786125624,0.006119212418566945,0.5071800177402503,0.003630072362095942
"('ecoinvent-3.11-cutoff', 'd3b0650db9e68a23bb1fd84d1132c242')","market for sawnwood, beam, softwood, dried (u=20%), planed",CH,"sawnwood, beam, softwood, dried (u=20%), planed",cubic meter,1610,16,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",CH,WEOG,1005351.4151746269,2.033208692254114,2.651665500876853,134.00896434886235,1002664.7626361543,0.9973256313473751,0.00013593291997903757,0.9986618044827001,6.897765097688927e-05,965.6788462866664,5.964947052612835,10.129908426920501,0.0,23.150417114383167,0.023826033030912894,0.010425537111812058,0.5088435032362572,0.008282281835105246
"('ecoinvent-3.11-cutoff', '91b91384df5054fb2d3599f61748e11e')","treatment of wastewater from ground granulated blast furnace slag production, wastewater treatment",RoW,wastewater from ground granulated blast furnace slag production,cubic meter,3700,37,E,Sewerage,RoW,Rest of World,674.8648211886659,0.005656486890667671,0.006064603281435497,999.5342988973813,674.3929189697764,0.9992923698375056,1.4810847363532043,0.9996419941243131,0.7405465589710417,1.4684878430443096,0.003977231875667672,0.0257781150833312,0.0,1.0487044762913469,0.7122100850835731,0.017506775218238804,0.8547545073259057,0.010103922825000097
"('ecoinvent-3.11-cutoff', 'bc9ee59fa87893ea36eb297bed36c31e')","natural gas, high pressure, import from KZ",RoW,"natural gas, high pressure",cubic meter,3520,35,D,"Electricity, gas, steam and air conditioning supply",RoW,Rest of World,176.43467982140737,0.0036706592378436135,0.01034909321193613,0.17498593765612538,175.1947510133922,0.9929516487551302,0.0010504237336337614,0.9964654222761289,0.0005356139682530033,44.684557035370574,0.0016106418539201207,0.023045851604002042,0.0,0.8253321062515107,0.01846952086410765,0.0005157267405534974,0.5092167387271544,0.0002758850751760595
"('ecoinvent-3.11-cutoff', '9abee60c8793785f37eb8aeacfda436b')","concrete production, 20MPa, for building construction, with cement, type IP",PE,"concrete, 20MPa",cubic meter,2395,23,C,Manufacture of other non-metallic mineral products,PE,GRULAC,181457.50739046806,1.6125957692453154,2.240789880441606,471.7268987995015,178305.1744026171,0.9826189745444625,0.0026119805315703666,0.991305043858835,0.0013104336791814558,1754.2011806942264,3.475338178870705,8.349142326487978,0.0,21.68438624376623,0.01233696076094183,0.004750101760385854,0.5051798632653323,0.0033636679953316265
"('ecoinvent-3.11-cutoff', '069a4453a0bb69bb3967a873b8cfa81c')","market for natural gas, high pressure",CN,"natural gas, high pressure",cubic meter,3520,35,D,"Electricity, gas, steam and air conditioning supply",CN,Asia-Pacific,1977.1938961903038,0.0058422248697594685,0.015892806186556262,0.558728386668168,1936.8238730466028,0.9795792683034976,0.00029062374513326233,0.9897881567529923,0.00014678927132312763,45.56727203438159,0.002355536058077355,0.0367316444353332,0.0,1.5274167388339157,0.03351830638670236,0.0008060554012330895,0.5167333077324195,0.00042887316154812977
"('ecoinvent-3.11-cutoff', '469049d7fee336d3799d54135e257261')","oat grain production, spring, organic, mountain region",CH,"oat grain, organic",kilogram,0111,01,A,"Crop and animal production, hunting and related service activities",CH,WEOG,609.8598133653555,0.32453645832554207,1.0152721293915583,0.48095549787309055,604.4891224001639,0.9906663823397587,0.002452091122456679,0.9950672580478489,0.001491978683258854,4.6222340085069575,0.0059138852836304896,0.0445589866525093,0.0,0.12009388097079499,0.025948583261982707,0.009627822549122169,0.5123353875359467,0.00545281536960577
"('ecoinvent-3.11-cutoff', '708ee779ac47156bb3d9ae8900a702f2')","potassium nitrate production, industrial grade",CL,"potassium nitrate, industrial grade",kilogram,2012,20,C,Manufacture of chemicals and chemical products,CL,GRULAC,2366.5608972409636,0.44510114221646135,1.0034108889135633,1.364239555110069,2361.6538124037584,0.99773883717106,0.0010002722619380316,0.9987753966137818,0.0005941581027173963,4.646989143619103,0.006715158549327046,0.01754343789780329,0.0,0.20257830730174767,0.04353054989062256,0.003769779246530293,0.5210437896388428,0.002606374929733594
"('ecoinvent-3.11-cutoff', '53761112a22602dcb8e9fb3b74e926bd')","electricity voltage transformation, residual mix, from high to medium voltage",LT,"electricity, medium voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",LT,Eastern Europe,1043.1699523260108,0.005931124293664545,0.01056201611896756,0.5256610147001848,1035.3681086936783,0.9925153803107468,0.0005140293591197627,0.996254847334528,0.00025985750040522496,12.310534336718849,0.005301014319536117,3.6557720568206347,0.0,0.3214514544377596,0.02610066189384848,0.2968350869121034,0.5128351196287944,0.1486327547741816
"('ecoinvent-3.11-cutoff', '933d5087e3d478230c61988edc44c4e9')","triticale grain production, winter, conventional, hill region",CH,triticale grain,kilogram,0111,01,A,"Crop and animal production, hunting and related service activities",CH,WEOG,722.6480947402497,0.008623506094273642,1.0133411213298238,4.180511945963848,711.9153529490172,0.9851362825168324,0.00718716499294089,0.9925621747283359,0.00359954902655073,5.1082989155247205,0.022661684509812253,0.057392256719427805,0.0,0.14091434255044769,0.027463540170138762,0.011185479911703383,0.511523442417375,0.007801067623546093
"('ecoinvent-3.11-cutoff', 'c83827da7dd45202c387b20a5c115744')","treatment of waste paint, hazardous waste incineration, with energy recovery",CH,waste paint,kilogram,3822,38,E,"Waste collection, treatment and disposal activities; materials recovery",CH,WEOG,1146.553426544184,1.0093552863476043,0.009236645470274436,0.3712764971270083,1148.309535871673,1.0006507304462682,0.00033158372563312676,0.9998855830594352,0.0006055740265155002,17.022178928701262,0.009643792244910791,0.0361964161228643,0.0,0.1577742840906975,0.009263499666225543,0.00212522269142392,0.5043486388471977,0.001345722331626891
"('ecoinvent-3.11-cutoff', '8b38113902a50e3942f0de1e7b553102')",market for apple,CH,apple,kilogram,0124,01,A,"Crop and animal production, hunting and related service activities",CH,WEOG,148.480158121587,0.001647263011808855,1.0034511361063587,0.4698948252134337,147.43030735411594,0.9929183375177902,0.009922737385254168,0.9964536217391523,0.004966915712369813,0.8325396587899532,0.002407486608718377,0.019012917197394907,0.0,0.08547490681725509,0.1023716378794761,0.022771402120689444,0.5497441189339438,0.01282740106613901
"('ecoinvent-3.11-cutoff', 'dbf31a6100d4e3421d6aea7162e067e5')",potato production,US-WI,potato,kilogram,0113,01,A,"Crop and animal production, hunting and related service activities",US-WI,WEOG,272.6147822266217,0.006039218511712971,1.0035800089654356,8.523633939723796,263.42219267343546,0.9662585244848981,0.034946758278353446,0.9831181860185575,0.01748445536306839,1.4420225911775941,0.03397549145039374,0.014172382658725908,0.0,0.04157475123241731,0.028167212221843957,0.009601897743317009,0.5025742783379817,0.016310276644598762
"('ecoinvent-3.11-cutoff', 'de46336ad373c42873b77ea4801c741d')","market for jute plant, harvested",GLO,"jute plant, harvested",kilogram,0116,01,A,"Crop and animal production, hunting and related service activities",GLO,Global,220.0823049410787,0.047748607740551154,1.0016498549555142,14.303041203299259,205.0428725076905,0.9314624205195917,0.06952567725996843,0.9656227548104586,0.03487129407932149,1.4522158518084312,0.14298004040469198,0.006561054137990408,0.0,0.5952544255417169,0.3731544372997853,0.004113008421108591,0.641761393489283,0.046872329371163916
"('ecoinvent-3.11-cutoff', 'fa7b63564976daff956d066d1e5ead6e')","treatment of scrap printed wiring boards, shredding and separation",RoW,used printed wiring boards,kilogram,3830,38,E,"Waste collection, treatment and disposal activities; materials recovery",RoW,Rest of World,222.34626325429966,1.0009979489811252,1.0007516701119046,0.052884331865511176,222.21926208047478,0.9949495726218941,0.004717478944227764,0.9952338858772719,0.004599639905788914,0.39237419769411425,0.0014991818997611174,0.006474545388790058,0.0,0.0038576962986240472,0.009794254952192341,0.01643813906760084,0.5029940007640207,0.010122196245875924
"('ecoinvent-3.11-cutoff', '5fa759a6a1254ada324afb9145dcf6a6')","electricity production, wind, <1MW turbine, onshore",CN-TJ,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",CN-TJ,Asia-Pacific,149.52461541838753,0.0003253746671313814,0.006603448527522722,0.09416079820336244,149.33908599750148,0.9987570314720244,0.000673895914597584,0.9993774277079367,0.000338035985374261,0.284531442074018,0.000632976346993306,3.610451184729246,0.0,0.010822491203216971,0.03795175871920616,12.660945586131453,0.5178660348171139,6.331582637608216
"('ecoinvent-3.11-cutoff', '22f23509a9868c65b57117f0b6d57293')","clear-cutting, primary forest to arable land, annual crop",AU,"land tenure, arable land, measured as carbon net primary productivity, annual crop",kilogram,0161,01,A,"Crop and animal production, hunting and related service activities",AU,WEOG,610.551933720601,0.011326991821917166,1.0228910242479579,2.756190751983297,725.6240338612815,1.1884502074602432,0.00618950077641703,1.0942158278757173,0.0031040262426127747,20.639715606788627,0.0043938357227687385,0.059339540612795776,0.0,0.27417973007415064,0.01328125734063131,0.002874405446165713,0.506534210039495,0.0015436213539035382
"('ecoinvent-3.11-cutoff', 'defd02918dfef8140f926fe683be5887')","transport, passenger, car, EURO 4, fleet average",RER,"transport, passenger, car, EURO 4, fleet average",kilometer,4922,49,H,Land transport and transport via pipelines,RER,Eastern Europe,528.2482248553356,0.0027535945254981366,0.01891748364000007,0.38986425562858273,527.4540738756721,0.9984914281152351,0.000773840003984739,0.9992431077259325,0.0003895263336773372,5.0412392663722905,0.003164722934916426,0.060621945473271314,0.0,0.20878986263743626,0.04139039281548725,0.012017662661787934,0.5203815099007129,0.0063225178379248065
"('ecoinvent-3.11-cutoff', 'cb5070a36d49f0d40ab3c8f2754e6510')","market for sewage sludge, 97% water, WWT, WW from potato starch production",CH,"sewage sludge, 97% water, WWT, WW from potato starch production",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",CH,WEOG,12.827542506312218,1.0000885944439386,0.000197398465845898,0.6276732825620551,13.225007752245377,0.9564189018263709,0.04540695918576872,0.9420467637849018,0.058866166721168005,0.0792183806915254,8.169084605159635e-05,0.0005995141479751,0.0,0.7445908901753434,9.389536172391885,0.007560070708019668,5.194253011969226,0.0042951095807265555
"('ecoinvent-3.11-cutoff', '57d1c15e9a0b99da32640de6b2d99a9b')","market for electricity, high voltage",YE,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",YE,Asia-Pacific,368.6008588200942,0.0016790448903010182,0.0048579287234949515,0.2438520688755436,365.533425813112,0.99167365458293,0.0006747376158601994,0.9958345497096284,0.0003396463897666579,14.313788902613183,0.0010982717774190018,3.6121325481010493,0.0,0.1872102787964332,0.013078012876786988,0.25233398657609896,0.5065006452636235,0.12620535446281947
"('ecoinvent-3.11-cutoff', '3f6281be8ccaeb94d387ce5aa0b96034')",cross-laminated timber production,RoW,cross-laminated timber,cubic meter,1621,16,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",RoW,Rest of World,903663.3197990267,5.908304714669632,3.625607972707523,829.7307719247134,899297.9176489578,0.9951627096299867,0.0009221918307942554,0.9975780857511971,0.0004643649791933286,2829.698466782015,28.93564143284766,16.717130333062173,0.0,47.37376504097679,0.016572168122124725,0.005847943353443562,0.5032249883878359,0.007985067349948244
"('ecoinvent-3.11-cutoff', '0fc91b663e253fba74d480405f00b7b6')","polystyrene production, general purpose",RER,"polystyrene, general purpose",kilogram,2013,20,C,Manufacture of chemicals and chemical products,RER,Eastern Europe,165.3741094478829,0.0006951813135071968,1.0007001322428017,0.051582111340482004,166.1811605850313,1.0048759299074785,0.006363014281061207,1.0024358631181087,0.0031836089761610852,89.28588158487335,0.0017361484899882085,0.004111068428719677,0.0,0.4850135727283937,0.005432036211076587,4.604298482905463e-05,0.5027062958812587,3.274371669411786e-05
"('ecoinvent-3.11-cutoff', '69b1098d9afa66dd51ae7e3305ee187c')","treatment of waste reinforced concrete, collection for final disposal",RoW,waste reinforced concrete,kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",RoW,Rest of World,18.06952492326096,1.000221615752319,0.0005783290655679437,0.017213362145302995,17.922074465835223,0.9398171301946711,0.0009329799520131182,0.9436832134990317,0.026691841574310315,0.42807520992839865,0.0003390121178685119,0.00137092214584018,0.0,0.005847092947263315,0.013648223253036287,0.003199992146134041,0.5064284523551601,0.00199565534442508
"('ecoinvent-3.11-cutoff', 'bc9512785fb96c4be788a1433f797058')","tomato production, fresh grade, in heated greenhouse",RoW,"tomato, fresh grade",kilogram,0113,01,A,"Crop and animal production, hunting and related service activities",RoW,Rest of World,2438.7802395857566,0.011492300664815118,1.0262067139875757,1.469890649176178,2417.6268858824665,0.991321585305038,0.0010234975502532995,0.9956584365061301,0.0005141049215155679,15.883124374365925,0.025801824382781998,0.07666382479011936,0.0,0.41465812614538555,0.026064494923485147,0.004818918878142086,0.5122213245854766,0.0032203823153369284
"('ecoinvent-3.11-cutoff', 'f2f0284160304ad5b729b5b7d2121970')",gypsum quarry operation,CH,anhydrite rock,kilogram,0810,08,B,Other mining and quarrying,CH,WEOG,21.857225530026643,3.8085499675078405e-05,1.0000544709598498,0.004642746130070735,20.85343712886315,0.9540735517345319,0.04596628538515834,0.9770359046351587,0.022984013924686377,0.0319771308565883,0.0001392119958143555,0.0001974386193333889,0.0,0.0004473897355201711,0.013930282709218913,0.0061476059164257656,0.5047978336313401,0.005241110681482204
"('ecoinvent-3.11-cutoff', 'a344e2a3e8363b3538c6bff05fd84a8e')","carbon monoxide production, from synthesis gas, through cryogenic separation",RoW,"hydrogen, gaseous, low pressure",kilogram,2011,20,C,Manufacture of chemicals and chemical products,RoW,Rest of World,20079.01655205041,0.048132817524015784,1.0769054852761455,8.583826735304854,19939.25767678046,0.9930371752727689,0.00048113457335796926,0.9965173890542224,0.00024176586884103846,203.02971707089355,0.04676112753347453,0.27077336697267834,0.0,4.789860937244063,0.023586488104072132,0.0013333566219722618,0.5116781122358152,0.0007818101272070722
"('ecoinvent-3.11-cutoff', '10599e31092a0aac5862aedb3cc4baba')",nutrient supply from diammonium phosphate,RNA,"inorganic nitrogen fertiliser, as N",kilogram,0161,01,A,"Crop and animal production, hunting and related service activities",RNA,GRULAC,20615.42708923716,0.12771885103208128,1.163623873761456,232.4283182744571,20342.701502645465,0.986764687732989,0.011330858874415177,0.9933792462333669,0.005668527070335123,122.36019146578444,0.1455736074213983,0.7200521342451253,0.0,2.4490167121216,0.019991032345768708,0.005877699990811398,0.5094013661451922,0.0035330000230978974
"('ecoinvent-3.11-cutoff', '6c31d384195e70a71700dd0621c34ffa')","basic oxygen furnace dust, for recovery to generic market for supplementary cementitious materials",RER,supplementary cementitious materials,kilogram,2394,23,C,Manufacture of other non-metallic mineral products,RER,Eastern Europe,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ecoinvent-3.11-cutoff', 'a52d1839581d6e416eb215d8cb2ff1d4')","treatment of bottom ash, MSWI[F]-WWT, WW from liquid crystal production, slag compartment",CH,"bottom ash, MSWI[F]-WWT, WW from liquid crystal production",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",CH,WEOG,10.592492087604215,1.0000979951323816,0.0001648603888389246,0.016132140317365696,10.44445609911889,0.9009596668713853,0.0014058118668815623,0.907344607054243,0.04383813231489039,0.20321633100211867,0.0001299621375839331,0.0006059025920385554,0.0,0.0029698552107280977,0.014604914428844559,0.002979658899522153,0.5069828985552077,0.0018093881089755988
"('ecoinvent-3.11-cutoff', 'db68ee3f43d07d71d5c6a6eef1b4c903')",market for waste polyvinylchloride,BR,waste polyvinylchloride,kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",BR,GRULAC,19.621795633341712,1.0001928749942297,0.00028186684122532565,0.20715649121029342,19.915567214109654,0.9657442688448432,0.010059086104507661,0.9586214935448474,0.029280183929827924,0.22005376800655546,0.0009785659180887114,0.000987766590634544,0.0,21.598936051037516,97.71844538546641,0.004468878254578356,49.357009066562064,0.004448065298431928
"('ecoinvent-3.11-cutoff', '2673d30299663ca3d9d6eebe52edca8b')","market group for electricity, high voltage",UCTE,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",UCTE,WEOG,5839.019091468997,0.13924862413999958,0.12254144008433282,0.8454772124406368,5835.675076564238,0.9994034647930367,0.00016578051084491216,0.999689808706833,9.481394510765293e-05,8.453540589695594,0.1032858171651364,4.6938681071541986,0.0,0.10687852140143358,0.012490439366134627,0.5485524520388456,0.500209932051059,0.28031151365143103
"('ecoinvent-3.11-cutoff', 'a553c0fea4ed180e2486e85678a7f741')",market for waste polystyrene,RS,waste polystyrene,kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",RS,Eastern Europe,10.946117022055514,1.0001492890477552,0.0003069612024408529,0.00601278076232923,11.042255123440277,0.924326884725249,0.0005290139864784614,0.9203031128252618,0.04212483653060197,0.19283097189173398,0.00015315306665031266,0.0010331910733682862,0.0,38.78448177624045,200.97239492939667,0.0053537619925529455,100.985800662457,0.003073683237609378
"('ecoinvent-3.11-cutoff', 'f7aba4ce1d9cd40d4ad8988ab994b28d')","treatment of sewage sludge, 97% water, WWT, WW from ceramic production, landfarming",RoW,"organic nitrogen fertiliser, as N",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",RoW,Rest of World,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ecoinvent-3.11-cutoff', 'cb977bf543f930a9b0f110268fc62b56')","polystyrene production, extruded, HFC-134a blown",RoW,"polystyrene, extruded",kilogram,2013,20,C,Manufacture of chemicals and chemical products,RoW,Rest of World,7410.710349591541,0.03622203413072803,1.0228499364929873,6.139109750935238,7399.875668260174,0.9985330893101757,0.0009664289040526628,0.9992641007694563,0.00048565833765786914,103.81420645286902,0.1355326395944266,0.152118741909451,0.0,0.6563533381039625,0.006314141274757171,0.0014633874335571073,0.5025051563527556,0.0013836080014015776
"('ecoinvent-3.11-cutoff', 'f96812153449f9ebbec02c3e90c9ef83')",foam glass factory construction,BE,foam glass factory,unit,4290,42,F,Civil engineering,BE,WEOG,96531632659.87247,2164550.040859919,4064505.4049518155,108397625.90890315,96308346502.66382,0.997664541189038,0.001165002668125707,0.998821059235889,0.0005937126926927906,278245160.7686658,2706332.912000629,10233831.719023958,0.0,39136608.54219715,0.13930023303837777,0.03642561776395423,0.5648337461263041,0.023029179274861887
"('ecoinvent-3.11-cutoff', '124b6b152a6657ce89bed4a52a8214a9')","heat and power co-generation, oil",US-WECC,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",US-WECC,WEOG,269.5805972376818,0.0021074241613009475,0.005181436410941496,0.27068934181535564,269.47752839085575,0.9996098552719869,0.0010233252113570923,0.9998010189576456,0.0005155712840263363,16.3990648905826,0.0012097865553963789,3.6131731691465285,0.0,0.10648157972870548,0.006492670508570258,0.2203117472284349,0.5032094521355809,0.11019275673292164
"('ecoinvent-3.11-cutoff', '6094e08489fe2966616d74ada726400a')",market for phenyl acetic acid,GLO,phenyl acetic acid,kilogram,2011,20,C,Manufacture of chemicals and chemical products,GLO,Global,19687.66244471679,0.19853433065377726,1.1814532103543884,23.0388692472095,19637.439365911046,0.997438949147901,0.001230216044462121,0.9987144325246677,0.0006201500715137395,119.47446786388424,0.29293018695903494,1.4589054136008621,0.0,1.9720951111767997,0.016466042873701004,0.0121811564527897,0.5070101085585282,0.007313491104717051
"('ecoinvent-3.11-cutoff', 'a0c5b935418c9096e8e9d3bb65ef4321')","market for cottonseed, organic, for sowing",GLO,"cottonseed, organic, for sowing",kilogram,0164,01,A,"Crop and animal production, hunting and related service activities",GLO,Global,290.70422564191045,1.6707797435224758,1.0014730241384924,0.12428135809657609,288.9754696801542,0.9883726869853421,0.003850378320646821,0.9913290887466302,0.004782443906364228,1.5518313953062468,0.0014738204852641204,0.006832256496493227,0.0,0.02203081282452756,0.014183183446854918,0.004398528007911017,0.5066171774002537,0.0026736783271293072
"('ecoinvent-3.11-cutoff', 'c849379a1227a3c143ef5ad38dae616b')",electricity voltage transformation from medium to low voltage,BA,"electricity, low voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",BA,Eastern Europe,12927.77909592384,0.014278131344700216,0.014924671327013526,0.17596867729592874,12927.565970515365,0.9999824097173247,1.476612002525091e-05,0.9999906526325039,7.93528617108785e-06,7.835679245455095,0.009770486081403969,3.722604465944467,0.0,0.02744688727374338,0.0034984466426971825,0.47449216977079656,0.5011265384265535,0.2378687697801934
"('ecoinvent-3.11-cutoff', 'fc6c512af4bad4cf5b3c29079d5f6243')","market for land use change, forest, intensive",BR-SP,"land use change, forest, intensive",hectare,0210,02,A,Forestry and logging,BR-SP,GRULAC,1475.7501719065783,0.0004525175376929108,0.0008610977044546868,0.13499351027245662,5348.352148768571,3.624157130786013,9.20579708580005e-05,2.312078412075254,4.6182303181404894e-05,0.8016205537494113,0.0001820168299049608,0.002255374526165387,0.0,0.010947623397591649,0.013653764404474036,0.002812880138979649,0.5067133774339913,0.0015199448377356101
